_id,_masterChatId,_roomId,_chapterId,_scriptKey,_title,_firstLineValue,_noticeValue,_appearStampIdList,_masterReleaseLabelId
200400104,2004,1,200400104,2004_1_4,Dia (DM),Dia: Thank you very much for sending me your article the other day.,Dia: Thank you very much for sending me your article the other day.,"stamp_00_00000_0008,stamp_00_00000_0014",1
200400105,2004,1,200400105,2004_1_5,Dia (DM),Dia is online,Dia is online,"stamp_00_00000_0088,stamp_02_02009_0003",1
200400106,2004,1,200400106,2004_1_6,Dia (DM),Dia is online,Dia is online,stamp_00_00000_0053,1
200400107,2004,1,200400107,2004_1_7,Dia (DM),Dia is online,Dia is online,"stamp_00_00000_0022,stamp_00_00000_0077,stamp_02_02004_0005,stamp_02_02009_0003",1
200400108,2004,1,200400108,2004_1_8,Dia (DM),Dia is online,Dia is online,"stamp_00_00000_0001,stamp_00_00000_0008,stamp_00_00000_0050,stamp_00_00000_0055,stamp_00_00000_0094,stamp_02_02004_0005",1
200400109,2004,1,200400109,2004_1_9,Dia (DM),Dia is online,Dia is online,"stamp_00_00000_0022,stamp_00_00000_0026",1
200400110,2004,1,200400110,2004_1_10,Dia (DM),Dia is online,Dia is online,"stamp_00_00000_0005,stamp_00_00000_0088,stamp_00_00000_0094",1
200400111,2004,1,200400111,2004_1_11,Dia (DM),Dia: Good evening.,Dia: Good evening.,"stamp_00_00000_0003,stamp_00_00000_0011,stamp_00_00000_0037,stamp_00_00000_0060,stamp_00_00000_0082,stamp_02_02004_0005,stamp_02_02009_0003",1
200400112,2004,1,200400112,2004_1_12,Dia (DM),Dia: Good evening.,Dia: Good evening.,"stamp_00_00000_0026,stamp_00_00000_0029,stamp_00_00000_0049",1
200400113,2004,1,200400113,2004_1_13,Dia (DM),Dia: You won't believe this!,Dia: You won't believe this!,"stamp_00_00000_0015,stamp_00_00000_0048,stamp_00_00000_0059,stamp_00_00000_0078,stamp_00_00000_0084,stamp_00_00000_0085,stamp_00_00000_0094,stamp_02_02009_0003",1
200400114,2004,1,200400114,2004_1_14,Dia (DM),Dia: They're about to begin admitting people to the venue.,Dia: They're about to begin admitting people to the venue.,"stamp_00_00000_0004,stamp_00_00000_0014,stamp_00_00000_0071",1
200400115,2004,1,200400115,2004_1_15,Dia (DM),Dia: Thank you very much for everything today.,Dia: Thank you very much for everything today.,"stamp_00_00000_0011,stamp_00_00000_0014,stamp_00_00000_0048,stamp_00_00000_0081,stamp_00_00000_0088,stamp_02_02004_0005",1
200400201,2004,2,200400201,2004_2_1,Dia (Birthday 2024),Dia is online,Dia is online,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0048,stamp_00_00000_0056,stamp_00_00000_0059,stamp_00_00000_0084,stamp_00_00000_0088,stamp_00_00000_0092,stamp_00_00000_0096",124010103
200400301,2004,3,200400301,2004_3_1,Dia (Birthday 2023),Dia: Apologies for the late message.,Dia: Apologies for the late message.,"stamp_00_00000_0008,stamp_00_00000_0009,stamp_00_00000_0050,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0081",1
200400401,2004,16,200400401,2004_16_1,Dia (New Year's 2024),Dia is online,Dia is online,stamp_00_00000_0019,324010152
200400501,2004,17,200400501,2004_17_1,Daiya Valentine 2024,Dia is online,Dia is online,"stamp_00_00000_0009,stamp_00_00000_0048",324021446
200400701,2004,7,200400701,2004_7_1,Dia (April 2023),Dia is online,Dia is online,stamp_00_00000_0060,1
200400801,2004,8,200400801,2004_8_1,Dia (May 2023),Dia: Hello.,Dia: Hello.,stamp_00_00000_0004,1
200400901,2004,9,200400901,2004_9_1,Dia (June 2023),Dia is online,Dia is online,stamp_00_00000_0085,323062203
200401001,2004,10,200401001,2004_10_1,Dia (July 2023),Dia is online,Dia is online,stamp_00_00000_0057,323072109
200401101,2004,11,200401101,2004_11_1,Dia (Summer Vacation 2023),Dia is online,Dia is online,stamp_00_00000_0088,323082105
200401201,2004,12,200401201,2004_12_1,Dia (September 2023),Dia: Do you have a minute?,Dia: Do you have a minute?,,323091403
200401301,2004,13,200401301,2004_13_1,Dia (Halloween 2023),Dia: Thank you very much for everything today.,Dia: Thank you very much for everything today.,stamp_00_00000_0081,323103144
200401401,2004,14,200401401,2004_14_1,Dia (November 2023),Dia is online,Dia is online,,323111003
200401501,2004,15,200401501,2004_15_1,Dia (Christmas 2023),Dia is online,Dia is online,stamp_00_00000_0075,323122528
200401801,2004,18,200401801,2004_18_1,Dia (White Day 2024),Dia: Thank you very much for returning the favor from Valentine's...,Dia: Thank you very much for returning the favor from Valentine's...,"stamp_00_00000_0005,stamp_00_00000_0008",324031447
200500101,2005,1,200500101,2005_1_1,You (DM),You sent a sticker,You sent a sticker,"stamp_00_00000_0011,stamp_02_02005_0004",1
200500102,2005,1,200500102,2005_1_2,You (DM),You is online,You is online,"stamp_00_00000_0007,stamp_00_00000_0022,stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0049,stamp_02_02005_0004",1
200500103,2005,1,200500103,2005_1_3,You (DM),You is online,You is online,"stamp_00_00000_0005,stamp_00_00000_0020,stamp_00_00000_0048",1
200500104,2005,1,200500104,2005_1_4,You (DM),You sent a sticker,You sent a sticker,"stamp_00_00000_0008,stamp_00_00000_0052,stamp_00_00000_0083,stamp_00_00000_0085,stamp_02_02005_0004",1
200500105,2005,1,200500105,2005_1_5,You (DM),You is online,You is online,"stamp_00_00000_0015,stamp_00_00000_0038,stamp_00_00000_0087,stamp_02_02005_0004",1
200500106,2005,1,200500106,2005_1_6,You (DM),You sent a sticker,You sent a sticker,"stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0022,stamp_00_00000_0046,stamp_00_00000_0060,stamp_00_00000_0088,stamp_00_00000_0091,stamp_02_02005_0004",1
200500107,2005,1,200500107,2005_1_7,You (DM),You is online,You is online,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0073,stamp_00_00000_0084,stamp_02_02005_0004,stamp_02_02009_0003",1
200500108,2005,1,200500108,2005_1_8,You (DM),You sent a sticker,You sent a sticker,"stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0038,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0082,stamp_02_02005_0004",1
200500109,2005,1,200500109,2005_1_9,You (DM),You: Thanks a bunch for sending your newspaper article!,You: Thanks a bunch for sending your newspaper article!,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0022,stamp_00_00000_0081",1
200500110,2005,1,200500110,2005_1_10,You (DM),You sent a sticker,You sent a sticker,"stamp_00_00000_0011,stamp_00_00000_0084,stamp_00_00000_0087,stamp_00_00000_0092,stamp_02_02001_0001",1
200500111,2005,1,200500111,2005_1_11,You (DM),You is online,You is online,"stamp_00_00000_0007,stamp_00_00000_0022,stamp_00_00000_0026,stamp_00_00000_0051,stamp_02_02002_0002",1
200500112,2005,1,200500112,2005_1_12,You (DM),You is online,You is online,"stamp_00_00000_0088,stamp_00_00000_0090,stamp_02_02005_0004",1
200500113,2005,1,200500113,2005_1_13,You (DM),You: Sorry about earlier.,You: Sorry about earlier.,"stamp_00_00000_0029,stamp_00_00000_0078,stamp_00_00000_0084",1
200500114,2005,1,200500114,2005_1_14,You (DM),You is online,You is online,"stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0081,stamp_02_02005_0004",1
200500115,2005,1,200500115,2005_1_15,You (DM),You: Thanks a bunch for today.,You: Thanks a bunch for today.,"stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0022,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0086",1
200500301,2005,3,200500301,2005_3_1,You (Birthday 2023),You sent a sticker,You sent a sticker,"stamp_00_00000_0005,stamp_00_00000_0010,stamp_00_00000_0015,stamp_00_00000_0023,stamp_00_00000_0029,stamp_00_00000_0030,stamp_00_00000_0056,stamp_00_00000_0077,stamp_00_00000_0088,stamp_00_00000_0090,stamp_00_00000_0091,stamp_02_02005_0004",1
200500401,2005,16,200500401,2005_16_1,You (New Year's 2024),You: Happy New Year!,You: Happy New Year!,"stamp_00_00000_0089,stamp_00_00000_0095,stamp_02_02005_0004",324010153
200500501,2005,17,200500501,2005_17_1,Yo Valentine 2024,Yo: Thanks for the Valentine's Day chocolates today!,You: Thanks for the Valentine's chocolates today!,stamp_00_00000_0007,324021447
200500701,2005,7,200500701,2005_7_1,You (April 2023),You is online,You is online,,1
200500801,2005,8,200500801,2005_8_1,You (May 2023),You sent a sticker,You sent a sticker,stamp_02_02005_0004,1
200500901,2005,9,200500901,2005_9_1,You (June 2023),You is online,You is online,,323061804
200501001,2005,10,200501001,2005_10_1,You (July 2023),You is online,You is online,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0070",323072110
200501101,2005,11,200501101,2005_11_1,You (Summer Vacation 2023),You: So hot...day after day...,You: So hot...day after day...,"stamp_00_00000_0007,stamp_00_00000_0060,stamp_02_02005_0004",323082905
200501201,2005,12,200501201,2005_12_1,You (September 2023),You sent a sticker,You sent a sticker,"stamp_00_00000_0006,stamp_00_00000_0020",323091203
200501301,2005,13,200501301,2005_13_1,You (Halloween 2023),You: Happy Halloween!,You: Happy Halloween!,stamp_00_00000_0079,323103145
200501401,2005,14,200501401,2005_14_1,You (November 2023),You: Have a sec to chat?,You: Have a sec to chat?,stamp_00_00000_0050,323112703
200501501,2005,15,200501501,2005_15_1,You (Christmas 2023),You is online,You is online,"stamp_00_00000_0011,stamp_00_00000_0084",323122423
200501801,2005,18,200501801,2005_18_1,You (White Day 2024),You: Thanks for the White Day gift!,You: Thanks for the White Day gift!,"stamp_00_00000_0005,stamp_00_00000_0054",324031448
200600101,2006,1,200600101,2006_1_1,Yoshiko (DM),Yoshiko: Thanks for coming to check us out today.,Yoshiko: Thanks for coming to check us out today.,"stamp_00_00000_0013,stamp_00_00000_0029,stamp_00_00000_0059,stamp_02_02002_0002",1
200600102,2006,1,200600102,2006_1_2,Yoshiko (DM),Yoshiko is online,Yoshiko is online,"stamp_00_00000_0013,stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0059,stamp_00_00000_0078,stamp_00_00000_0082,stamp_00_00000_0086,stamp_02_02006_0007",1
200600103,2006,1,200600103,2006_1_3,Yoshiko (DM),Yoshiko: I saw you already wrote and sent your article!,Yoshiko: I saw you already wrote and sent your article!,"stamp_00_00000_0013,stamp_00_00000_0034,stamp_00_00000_0048,stamp_00_00000_0084,stamp_00_00000_0092,stamp_02_02006_0007",1
200600104,2006,1,200600104,2006_1_4,Yoshiko (DM),Yoshiko is online,Yoshiko is online,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0029,stamp_00_00000_0049,stamp_00_00000_0081",1
200600105,2006,1,200600105,2006_1_5,Yoshiko (DM),Yoshiko is online,Yoshiko is online,"stamp_00_00000_0013,stamp_00_00000_0022,stamp_00_00000_0037,stamp_00_00000_0060,stamp_00_00000_0084",1
200600106,2006,1,200600106,2006_1_6,Yoshiko (DM),Yoshiko is online,Yoshiko is online,"stamp_00_00000_0013,stamp_00_00000_0029,stamp_00_00000_0086",1
200600107,2006,1,200600107,2006_1_7,Yoshiko (DM),Yoshiko: Greetings.,Yoshiko: Greetings.,"stamp_00_00000_0013,stamp_00_00000_0048,stamp_00_00000_0081",1
200600108,2006,1,200600108,2006_1_8,Yoshiko (DM),Yoshiko is online,Yoshiko is online,"stamp_00_00000_0013,stamp_00_00000_0022,stamp_00_00000_0081,stamp_00_00000_0082",1
200600109,2006,1,200600109,2006_1_9,Yoshiko (DM),Yoshiko is online,Yoshiko is online,"stamp_00_00000_0003,stamp_00_00000_0013,stamp_00_00000_0053",1
200600110,2006,1,200600110,2006_1_10,Yoshiko (DM),Yoshiko: A fine evening tonight.,Yoshiko: A fine evening tonight.,"stamp_00_00000_0077,stamp_00_00000_0084,stamp_02_02002_0002",1
200600111,2006,1,200600111,2006_1_11,Yoshiko (DM),Yoshiko sent a sticker,Yoshiko sent a sticker,"stamp_00_00000_0001,stamp_00_00000_0013,stamp_00_00000_0025,stamp_00_00000_0026,stamp_00_00000_0052,stamp_00_00000_0085,stamp_00_00000_0091",1
200600112,2006,1,200600112,2006_1_12,Yoshiko (DM),Yoshiko is online,Yoshiko is online,"stamp_00_00000_0003,stamp_00_00000_0007,stamp_00_00000_0013,stamp_00_00000_0049,stamp_00_00000_0088",1
200600113,2006,1,200600113,2006_1_13,Yoshiko (DM),Yoshiko is online,Yoshiko is online,"stamp_00_00000_0053,stamp_00_00000_0059,stamp_02_02006_0007",1
200600114,2006,1,200600114,2006_1_14,Yoshiko (DM),Yoshiko is online,Yoshiko is online,"stamp_00_00000_0013,stamp_00_00000_0052,stamp_00_00000_0081",1
200600115,2006,1,200600115,2006_1_15,Yoshiko (DM),Yoshiko: Did you make your train?,Yoshiko: Did you make your train?,"stamp_00_00000_0007,stamp_00_00000_0014,stamp_00_00000_0020,stamp_00_00000_0088",1
200600201,2006,2,200600201,2006_2_1,Yoshiko (Birthday 2023),Yoshiko is online,Yoshiko is online,"stamp_00_00000_0001,stamp_00_00000_0013,stamp_00_00000_0019,stamp_00_00000_0029,stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0050,stamp_00_00000_0081,stamp_00_00000_0094,stamp_02_02006_0007",123071302
200600301,2006,3,200600301,2006_3_1,Yoshiko (Birthday 2023),Yoshiko: Tonight is a most auspicious evening.,Yoshiko: Tonight is a most auspicious evening.,"stamp_00_00000_0011,stamp_00_00000_0013,stamp_00_00000_0037,stamp_00_00000_0052,stamp_00_00000_0059,stamp_00_00000_0062,stamp_00_00000_0092,stamp_00_00000_0096,stamp_02_02006_0007",1
200600401,2006,16,200600401,2006_16_1,Yoshiko (New Year's 2024),Yoshiko: Genesis comes to us again this year.,Yoshiko: Genesis comes to us again this year.,"stamp_00_00000_0013,stamp_02_02006_0007",324010154
200600501,2006,17,200600501,2006_17_1,Yoshiko Valentine 2024,Yoshiko is online,Yoshiko is online,stamp_00_00000_0013,324021448
200600701,2006,7,200600701,2006_7_1,Yoshiko (April 2023),Yoshiko is online,Yoshiko is online,"stamp_00_00000_0009,stamp_00_00000_0013,stamp_00_00000_0050",1
200600801,2006,8,200600801,2006_8_1,Yoshiko (May 2023),Yoshiko sent a sticker,Yoshiko sent a sticker,stamp_02_02006_0007,1
200600901,2006,9,200600901,2006_9_1,Yoshiko (June 2023),Yoshiko is online,Yoshiko is online,stamp_00_00000_0060,323062003
200601001,2006,10,200601001,2006_10_1,Yoshiko (July 2023),"Yoshiko: Hey, can I ask you a question?","Yoshiko: Hey, can I ask you a question?",stamp_00_00000_0050,323070703
200601101,2006,11,200601101,2006_11_1,Yoshiko (Summer Vacation 2023),Yoshiko sent a sticker,Yoshiko sent a sticker,"stamp_00_00000_0013,stamp_02_02006_0007",323081903
200601201,2006,12,200601201,2006_12_1,Yoshiko (September 2023),Yoshiko is online,Yoshiko is online,"stamp_00_00000_0013,stamp_00_00000_0075,stamp_00_00000_0079",323092504
200601301,2006,13,200601301,2006_13_1,Yoshiko (Halloween 2023),Yoshiko is online,Yoshiko is online,stamp_00_00000_0060,323103146
200601401,2006,14,200601401,2006_14_1,Yoshiko (November 2023),Yoshiko is online,Yoshiko is online,stamp_00_00000_0004,323112404
200601501,2006,15,200601501,2006_15_1,Yoshiko (Christmas 2023),Yoshiko sent a sticker,Yoshiko sent a sticker,stamp_02_02006_0007,323122529
200601801,2006,18,200601801,2006_18_1,Yoshiko (White Day 2024),Yoshiko sent a sticker,Yoshiko sent a sticker,"stamp_00_00000_0005,stamp_02_02006_0007",324031449
200700101,2007,1,200700101,2007_1_1,Hanamaru (DM),Hamanaru: Good evening.,Hamanaru: Good evening.,"stamp_00_00000_0005,stamp_00_00000_0016,stamp_00_00000_0029,stamp_00_00000_0057,stamp_00_00000_0078,stamp_02_02007_0009",1
200700102,2007,1,200700102,2007_1_2,Hanamaru (DM),Hanamaru: Howdy!,Hanamaru: Howdy!,"stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0022,stamp_00_00000_0031,stamp_00_00000_0049,stamp_00_00000_0060,stamp_00_00000_0078,stamp_00_00000_0084",1
200700103,2007,1,200700103,2007_1_3,Hanamaru (DM),Hanamaru sent a sticker,Hanamaru sent a sticker,"stamp_00_00000_0016,stamp_00_00000_0017,stamp_00_00000_0025,stamp_00_00000_0037,stamp_00_00000_0049,stamp_00_00000_0059,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0090",1
200700104,2007,1,200700104,2007_1_4,Hanamaru (DM),Hanamaru: Good evening!,Hanamaru: Good evening!,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0022,stamp_00_00000_0048,stamp_00_00000_0077",1
200700105,2007,1,200700105,2007_1_5,Hanamaru (DM),Hanamaru is online,Hanamaru is online,"stamp_00_00000_0009,stamp_00_00000_0059,stamp_00_00000_0088,stamp_00_00000_0094",1
200700106,2007,1,200700106,2007_1_6,Hanamaru (DM),Hanamaru sent a sticker,Hanamaru sent a sticker,"stamp_00_00000_0002,stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0034,stamp_00_00000_0050,stamp_00_00000_0051,stamp_00_00000_0091,stamp_02_02007_0009",1
200700107,2007,1,200700107,2007_1_7,Hanamaru (DM),Hanamaru is online,Hanamaru is online,"stamp_00_00000_0014,stamp_00_00000_0082,stamp_00_00000_0086",1
200700108,2007,1,200700108,2007_1_8,Hanamaru (DM),Hanamaru: Good evening!,Hanamaru: Good evening!,"stamp_00_00000_0014,stamp_00_00000_0016,stamp_00_00000_0026,stamp_00_00000_0048,stamp_00_00000_0051,stamp_00_00000_0053,stamp_00_00000_0081,stamp_02_02007_0009",1
200700109,2007,1,200700109,2007_1_9,Hanamaru (DM),Hanamaru is online,Hanamaru is online,"stamp_00_00000_0005,stamp_00_00000_0048,stamp_00_00000_0081,stamp_00_00000_0085",1
200700110,2007,1,200700110,2007_1_10,Hanamaru (DM),Hamanaru: Good evening.,Hamanaru: Good evening.,"stamp_00_00000_0004,stamp_00_00000_0009,stamp_00_00000_0015,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0062,stamp_00_00000_0078,stamp_00_00000_0091",1
200700111,2007,1,200700111,2007_1_11,Hanamaru (DM),Hamanaru: Good evening.,Hamanaru: Good evening.,"stamp_00_00000_0005,stamp_00_00000_0022,stamp_00_00000_0060,stamp_00_00000_0071,stamp_00_00000_0088",1
200700112,2007,1,200700112,2007_1_12,Hanamaru (DM),Hanamaru: Hi!,Hanamaru: Hi!,"stamp_00_00000_0014,stamp_00_00000_0016,stamp_00_00000_0024,stamp_00_00000_0025,stamp_00_00000_0026,stamp_00_00000_0029,stamp_00_00000_0052,stamp_00_00000_0078,stamp_00_00000_0083,stamp_00_00000_0085",1
200700113,2007,1,200700113,2007_1_13,Hanamaru (DM),Hanamaru: Good morning!,Hanamaru: Good morning!,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0016,stamp_00_00000_0048,stamp_00_00000_0095",1
200700114,2007,1,200700114,2007_1_14,Hanamaru (DM),Hanamaru is online,Hanamaru is online,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0077,stamp_00_00000_0081,stamp_02_02007_0009",1
200700115,2007,1,200700115,2007_1_15,Hanamaru (DM),Hanamaru: Did you get to your train in time?!,Hanamaru: Did you get to your train in time?!,"stamp_00_00000_0009,stamp_00_00000_0014,stamp_00_00000_0022,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0089,stamp_00_00000_0094",1
200700301,2007,3,200700301,2007_3_1,Hanamaru (Birthday 2023),Hanamaru sent a sticker,Hanamaru sent a sticker,"stamp_00_00000_0011,stamp_00_00000_0015,stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0054,stamp_00_00000_0056,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0075,stamp_00_00000_0089",1
200700401,2007,16,200700401,2007_16_1,Hanamaru (New Year's 2024),Hanamaru: Happy New Year!,Hanamaru: Happy New Year!,"stamp_00_00000_0036,stamp_00_00000_0081",324010155
200700501,2007,17,200700501,2007_17_1,Hanamaru Valentine 2024,Hanamaru: Happy Valentine's Day!,Hanamaru: Happy Valentine's!,stamp_00_00000_0005,324021449
200700701,2007,7,200700701,2007_7_1,Hanamaru (April 2023),Hanamaru is online,Hanamaru is online,,1
200700801,2007,8,200700801,2007_8_1,Hanamaru (May 2023),Hanamaru: Did you go somewhere for Golden Week?,Hanamaru: Did you go somewhere for Golden Week?,"stamp_00_00000_0004,stamp_00_00000_0046",1
200700901,2007,9,200700901,2007_9_1,Hanamaru (June 2023),Hanamaru: I read the paper!,Hanamaru: I read the paper!,,323060204
200701001,2007,10,200701001,2007_10_1,Hanamaru (July 2023),Hanamaru: Thanks for bringing me the ice cream!,Hanamaru: Thanks for bringing me the ice cream!,"stamp_00_00000_0081,stamp_00_00000_0094",323071003
200701101,2007,11,200701101,2007_11_1,Hanamaru (Summer Vacation 2023),"Hanamaru: It's almost time for the festival, huh.","Hanamaru: It's almost time for the festival, huh.","stamp_00_00000_0050,stamp_00_00000_0060",323081704
200701201,2007,12,200701201,2007_12_1,Hanamaru (September 2023),Hanamaru: Are you free tomorrow?,Hanamaru: Are you free tomorrow?,"stamp_00_00000_0038,stamp_00_00000_0039",323092806
