_id,_name,_detailText,_trigger,_triggerValue,_probability,_effectiveMilliSecs,_subTarget,_targetGroupId,_targetSchoolGrade,_effectType,_effectiveValues,_nameEn,_detailTextEn,_masterReleaseLabelId
110050011,手伝いならまかせて！,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,25/25/25/25/25,33000/36000/39000/42000/45000,3000/3000/3000/3000/3000,0,0,0,4,28/32/36/39/43,Happy Helping Hand,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100030081,思い切ったデザイン,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,23/23/23/23/23,32000/35000/38000/41000/44000,,0,0,0,6,3/3/3/4/4,Dramatic Design,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
100070081,信じる心,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,23/23/23/23/23/23/23/23/23,33000/37000/41000/45000/49000/53000/57000/61000/61000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,36/61/85/109/134/158/183/207/229,Faithful Heart,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140770001,リズミカルチャーム,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,17/17/17,36000/38000/40000,2000/2000/2000,0,0,0,4,22/25/28,Rhythmical Charm,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140810001,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30/30/30,20000/20000/20000/20000/20000,3000/3000/3000/3000/3000,0,0,0,4,60/60/60/60/60,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140030004,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110040010,Aqoursと申しますわ！,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,28/28/28/28/28,30000/33000/36000/39000/42000,,0,0,0,6,4/4/4/5/5,We Are Aqours!,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
110050012,近くで寄り添って,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,24/24/24/24/24,36000/39000/42000/45000/48000,3000/3000/3000/3000/3000,0,0,0,4,33/37/40/44/48,Come Closer,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110080010,全員ヴィクトリィ！,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,21/21/21/21/21,33000/37000/41000/45000/49000,3000/3000/3000/3000/3000,0,0,0,4,39/52/66/80/93,Team Victory!,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110010012,頑張る姿、見てるよ♪,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,18/18/18/18/18/18/18/18/18,33000/37000/41000/45000/49000/53000/57000/61000/61000,3500/4500/4500/5500/5500/6500/6500/7500/8000,0,0,0,5,2/2/2/2/2/2/2/2/2,Cheering For You!,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
100090084,パーフェクトチャーム,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,15/15/15/15/15/15/15/15/15,36000/38000/40000/42000/44000/46000/48000/50000/50000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,11/12/14/15/17/18/19/22/24,Perfect Charm,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140780001,トータルチャーム,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,20/20/20,36000/38000/40000,2000/2000/2000,0,0,0,4,24/27/30,Total Charm,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140520004,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100030082,衣装の修理,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,27/27/27/27/27,38000/41000/44000/47000/50000,3500/4000/4500/5000/5500,0,0,0,5,2/2/2/2/2,Costume Repair,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
100060082,ドキドキしちゃう,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,22/22/22/22/22,35000/37000/39000/41000/43000,3000/3000/3000/3000/3000,0,0,0,4,27/31/34/37/41,An Exciting Thought,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100060083,ダイヤモンド,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,17/17/17/17/17,37000/39000/41000/43000/45000,2500/3000/3500/4000/4500,0,0,0,5,2/2/2/2/2,Diamond,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
100010086,サプライズプレゼント,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,21/21/21/21/21,32000/36000/40000/44000/48000,3000/3000/3000/3000/3000,0,0,0,4,41/53/65/77/89,A Surprise Present,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
120080004,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110010013,夢と希望を,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,27/27/27/27/27,38000/41000/44000/47000/50000,3000/3000/3000/3000/3000,0,0,0,4,35/39/43/46/50,Hopes and Dreams,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110020012,手作りケーキ♪,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,27/27/27/27/27,49000/52000/55000/58000/61000,3000/3500/4000/4500/5000,0,0,0,5,2/2/2/2/2,Homemade Cake,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
110080011,ヒミツの夜,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,24/24/24/24/24,34000/37000/40000/43000/46000,,0,0,0,6,3/3/3/4/4,Secret Night,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
110030011,特別な時間,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,20/20/20/20/20,24000/28000/32000/36000/40000,5000/6000/6000/7000/7000,0,0,0,5,2/2/2/2/2,Special Time,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
110050013,楽しいを発信しよう♪,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,26/26/26/26/26/26/26/26/26,29000/36000/43000/50000/57000/64000/71000/78000/78000,,0,0,0,6,5/5/6/6/7/7/8/8/9,Let's Bring Some Joy!,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
140090004,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110020013,舞う姿に憧れて,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,18/18/18/18/18,30000/32000/34000/36000/38000,3000/3500/4000/4500/5000,0,0,0,5,2/2/2/2/2,I Adore the Dance,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
110040011,氷上のプリンセス,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,20/20/20/20/20,27000/29000/31000/33000/35000,3000/3000/3000/3000/3000,0,0,0,4,27/30/34/37/40,Ice Princess,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140790001,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100020082,たぬきのぬいぐるみ,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,22/22/22/22/22,30000/33000/36000/39000/42000,3000/3000/3000/3000/3000,0,0,0,4,34/38/42/46/49,Tanuki Plushie,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100070082,みんなの衣装,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,18/18/18/18/18,38000/40000/42000/44000/46000,,0,0,0,6,2/2/2/3/3,Everyone's Costumes,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
100060084,うさぎはね,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,21/21/21/21/21/21/21/21/21,28000/32000/36000/40000/44000/48000/52000/56000/56000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,39/64/88/112/136/160/184/209/229,All About Rabbits,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140150004,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110040012,一足お先に♪,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,28/28/28/28/28,37000/40000/43000/46000/49000,3000/3000/3000/3000/3000,0,0,0,4,30/34/38/41/45,One Step Ahead,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110090012,二人でお揃いの,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,21/21/21/21/21,29000/32000/35000/38000/41000,4000/4500/5000/5500/6000,0,0,0,5,2/2/2/2/2,Matching Pair,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
110060011,聖夜に降臨せし堕天使,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,25/25/25/25/25,36000/39000/42000/45000/48000,3000/3000/3000/3000/3000,0,0,0,4,42/60/79/97/116,Xmas Fallen Angel,"For every {0} PERFECTs, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110070011,ブーケに想いを込めて,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,25/25/25/25/25/25/25/25/25,33000/37000/41000/45000/49000/53000/57000/61000/61000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,41/67/93/119/146/172/198/224/246,Bouquet of Feelings,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140350004,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100010087,サプライズで☆,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,25/25/25/25/25,31000/34000/37000/40000/43000,4000/4500/5000/5500/6000,0,0,0,5,2/2/2/2/2,Make It a Surprise!,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
100040081,クリスマスツリー,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,25/25/25/25/25,34000/37000/40000/43000/46000,3000/3000/3000/3000/3000,0,0,0,4,32/36/39/43/47,Christmas Tree,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110050014,リズミカルチャーム,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,17/17/17/17/17/17/17/17/17,36000/38000/40000/42000/44000/46000/48000/50000/50000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,11/12/14/15/17/18/19/22/24,Rhythmical Charm,"For every {0} combos, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140800001,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30/30/30/30/30/30/30,20000/20000/20000/20000/20000/20000/20000/20000/20000,4000/4000/4000/4000/4000/4000/4000/4000/4000,0,0,0,4,80/80/80/80/80/80/80/80/80,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
100090085,たぬきじゃない！,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,18/18/18/18/18,28000/30000/32000/34000/36000,3500/4000/4500/5000/5500,0,0,0,5,2/2/2/2/2,I'm Not a Tanuki!,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
100040082,可愛いの基準,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,23/23/23/23/23,34000/37000/40000/43000/46000,3000/3000/3000/3000/3000,0,0,0,4,34/49/64/79/94,Cuteness in Question,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
140370004,応援,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,30/30/30,20000/20000/20000,2000/2000/2000,0,0,0,4,40/40/40,Cheer,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110010014,トータルトリック,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,20/20/20,36000/38000/40000,2000/2500/3000,0,0,0,5,1/1/1,Total Trick,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
110020014,タイマーチャーム,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,10000/10000/10000,36000/38000/40000,2000/2000/2000,0,0,0,4,22/25/28,Timer Charm,"Every {0} sec, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110030012,パーフェクトエール,PERFECTを{0}回達成するごとに{1}%の確率で<br>体力が{3}回復する,3,15/15/15,36000/38000/40000,,0,0,0,6,1/1/1,Perfect Yell,"For every {0} PERFECTs, there's a {1}% chance<br>to restore {3} Stamina.",1
110040013,タイマーチャーム,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,10000/10000/10000,36000/38000/40000,2000/2000/2000,0,0,0,4,22/25/28,Timer Charm,"Every {0} sec, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110050015,パーフェクトエール,PERFECTを{0}回達成するごとに{1}%の確率で<br>体力が{3}回復する,3,15/15/15,36000/38000/40000,,0,0,0,6,1/1/1,Perfect Yell,"For every {0} PERFECTs, there's a {1}% chance<br>to restore {3} Stamina.",1
110060012,タイマーチャーム,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,10000/10000/10000,36000/38000/40000,2000/2000/2000,0,0,0,4,22/25/28,Timer Charm,"Every {0} sec, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
110070012,トータルトリック,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,20/20/20,36000/38000/40000,2000/2500/3000,0,0,0,5,1/1/1,Total Trick,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
110080012,トータルトリック,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間PERFECTの判定が{3}段階広くなる,1,20/20/20,36000/38000/40000,2000/2500/3000,0,0,0,5,1/1/1,Total Trick,"For every {0} Rhythm Icons, there's a {1}% chance<br>the PERFECT window widens by {3} levels for {2} sec.",1
110090013,パーフェクトエール,PERFECTを{0}回達成するごとに{1}%の確率で<br>体力が{3}回復する,3,15/15/15,36000/38000/40000,,0,0,0,6,1/1/1,Perfect Yell,"For every {0} PERFECTs, there's a {1}% chance<br>to restore {3} Stamina.",1
110010015,いざ、おみくじ！,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,22/22/22/22/22,23000/26000/29000/32000/35000,,0,0,0,6,4/4/4/5/5,Draw Your Fortune!,"For every {0} Rhythm Icons, there's a {1}% chance<br>to restore {3} Stamina.",1
110050016,目移りしちゃう！,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,18/18/18/18/18,26000/28000/30000/32000/34000,3000/3000/3000/3000/3000,0,0,0,4,28/31/34/38/41,Ideas for Outfits,"For every {0} Rhythm Icons, there's a {1}% chance<br>your Rhythm Icon score increases by {3} for {2} sec.",1
